Z_m,t_s,T_C
0,18.30011814,25.59559014
0,18.40011027,25.57205619
0,18.50010239,25.54945528
0,18.60009451,25.52775035
0,18.70008664,25.50690585
0,18.80007876,25.48688761
0,18.90007088,25.46766286
0,19.000063,25.44920009
0,19.10005513,25.43146908
0,19.20004725,25.41444079
0,19.30003937,25.39808733
0,19.4000315,25.38238195
0,19.50002362,25.36729894
0,19.60001574,25.3528136
0,19.70000786,25.33890223
0,19.80017328,25.32551939
0,19.90016541,25.31268949
0,20.00015753,25.30036792
0,20.10014965,25.28853452
0,20.20014177,25.27716993
0,20.3001339,25.26625558
0,20.40012602,25.25577361
0,20.50011814,25.24570688
0,20.60011027,25.23603894
0,20.70010239,25.22675397
0,20.80009451,25.2178368
0,20.90008663,25.20927284
0,21.00007876,25.20104811
0,21.10007088,25.19314916
0,21.200063,25.18556307
0,21.30005513,25.17827745
0,21.40004725,25.1712804
0,21.50003937,25.16456047
0,21.60003149,25.1581067
0,21.70002362,25.15190853
0,21.80001574,25.14595583
0,21.90000786,25.14023888
0,22.00017328,25.13473902
0,22.1001654,25.1294663
0,22.20015753,25.12440239
0,22.30014965,25.11953902
0,22.40014177,25.11486825
0,22.5001339,25.11038244
0,22.60012602,25.10607427
0,22.70011814,25.10193671
0,22.80011026,25.09796299
0,22.90010239,25.09414663
0,23.00009451,25.0904814
0,23.10008663,25.0869613
0,23.20007876,25.08358059
0,23.30007088,25.08033375
0,23.400063,25.07721548
0,23.50005512,25.07422068
0,23.60004725,25.07134447
0,23.70003937,25.06858215
0,23.80003149,25.0659292
0,23.90002362,25.0633813
0,24.00001574,25.06093429
0,24.10000786,25.05858417
0,24.20017328,25.05632327
0,24.3001654,25.05415572
0,24.40015753,25.052074
0,24.50014965,25.0500747
0,24.60014177,25.04815456
0,24.70013389,25.04631045
0,24.80012602,25.04453936
0,24.90011814,25.04283839
0,25.00011026,25.04120477
0,25.10010239,25.03963583
0,25.20009451,25.03812901
0,25.30008663,25.03668185
0,25.40007875,25.03529199
0,25.50007088,25.03395716
0,25.600063,25.03267517
0,25.70005512,25.03144395
0,25.80004725,25.03026147
0,25.90003937,25.02912581
0,26.00003149,25.02803511
0,26.10002361,25.0269876
0,26.20001574,25.02598156
0,26.30000786,25.02501535
0,26.40017328,25.02408582
0,26.5001654,25.02319467
0,26.60015752,25.0223388
0,26.70014965,25.02151681
0,26.80014177,25.02072737
0,26.90013389,25.01996919
0,27.00012602,25.01924102
0,27.10011814,25.01854168
0,27.20011026,25.01787003
0,27.30010238,25.01722497
0,27.40009451,25.01660545
0,27.50008663,25.01601046
0,27.60007875,25.01543902
0,27.70007088,25.01489021
0,27.800063,25.01436312
0,27.90005512,25.01385691
0,28.00004724,25.01337073
0,28.10003937,25.01290381
0,28.20003149,25.01245537
0,28.30002361,25.01202468
0,28.40001574,25.01161104
0,28.50000786,25.01121379
0,28.60017328,25.01083161
0,28.7001654,25.01046521
0,28.80015752,25.01011331
0,28.90014965,25.00977535
0,29.00014177,25.00945077
0,29.10013389,25.00913903
0,29.20012601,25.00883964
0,29.30011814,25.0085521
0,29.40011026,25.00827595
0,29.50010238,25.00801073
0,29.60009451,25.00775601
0,29.70008663,25.00751137
0,29.80007875,25.00727642
0,29.90007087,25.00705077
0,30.000063,25.00683406
0,30.10005512,44.12894256
0,30.20004724,276.915984
0,30.30003937,727.098293
0,30.40003149,1775.048346
0,30.50002361,2340.117032
0,30.60001573,2793.761296
0,30.70000786,3141.206758
0,30.80017328,3104.020266
0,30.9001654,2713.580728
0,31.00015752,2410.523356
0,31.10014964,2166.251277
0,31.20014177,1963.990207
0,31.30013389,1790.807565
0,31.40012601,1641.677057
0,31.50011814,1487.426338
0,31.60011026,1409.873554
0,31.70010238,1351.073488
0,31.8000945,1304.48226
0,31.90008663,1265.050898
0,32.00007875,1229.724743
0,32.10007087,1194.531164
0,32.200063,1155.658805
0,32.30005512,1116.04887
0,32.40004724,1077.582155
0,32.50003936,1040.860519
0,32.60003149,1006.001328
0,32.70002361,972.9533749
0,32.80001573,949.6881732
0,32.90000786,917.0697763
0,33.00017327,902.9115614
0,33.1001654,866.754262
0,33.20015752,847.6932287
0,33.30014964,825.4235104
0,33.40014177,800.7573302
0,33.50013389,778.7573495
0,33.60012601,758.0786301
0,33.70011813,738.3336381
0,33.80011026,719.8905608
0,33.90010238,702.8336571
0,34.0000945,684.5028533
0,34.10008663,664.6796978
0,34.20007875,644.6544308
0,34.30007087,625.0612846
0,34.40006299,606.1428494
0,34.50005512,587.9735489
0,34.60004724,570.558176
0,34.70003936,553.8735501
0,34.80003149,537.8861856
0,34.90002361,522.559795
0,35.00001573,507.858434
0,35.10000785,493.747757
0,35.20017327,480.1724336
0,35.3001654,467.1492021
0,35.40015752,454.6259616
0,35.50014964,442.5764985
0,35.60014176,430.9763845
0,35.70013389,419.8028356
0,35.80012601,409.0345799
0,35.90011813,398.6517348
0,36.00011026,388.6356949
0,36.10010238,378.9690306
0,36.2000945,369.6353951
0,36.30008662,360.6194413
0,36.40007875,351.9067449
0,36.50007087,343.4837356
0,36.60006299,335.337634
0,36.70005512,327.4563942
0,36.80004724,319.828651
0,36.90003936,312.4436724
0,37.00003148,305.2913154
0,37.10002361,298.3619855
0,37.20001573,291.6466005
0,37.30000785,285.1365556
0,37.40017327,278.8129187
0,37.50016539,272.6898196
0,37.60015752,266.7488008
0,37.70014964,260.9828802
0,37.80014176,255.3854197
0,37.90013389,249.9501039
0,38.00012601,244.6709209
0,38.10011813,239.5421438
0,38.20011025,234.5583143
0,38.30010238,229.7142269
0,38.4000945,225.0049144
0,38.50008662,220.4256346
0,38.60007875,215.9718573
0,38.70007087,211.6392529
0,38.80006299,207.4236812
0,38.90005511,203.3211813
0,39.00004724,199.327962
0,39.10003936,195.4403927
0,39.20003148,191.654995
0,39.30002361,187.9684349
0,39.40001573,184.3775156
0,39.50000785,180.8791701
0,39.60017327,177.4646235
0,39.70016539,174.1428609
0,39.80015752,170.9051836
0,39.90014964,167.7489838
0,40.00014176,164.6717545
0,40.10013388,161.671085
0,40.20012601,158.7446565
0,40.30011813,155.8902374
0,40.40011025,153.1056797
0,40.50010238,150.3889149
0,40.6000945,147.7379502
0,40.70008662,145.1508657
0,40.80007874,142.6258106
0,40.90007087,140.1610003
0,41.00006299,137.7547138
0,41.10005511,135.4052902
0,41.20004724,133.1111271
0,41.30003936,130.8706772
0,41.40003148,128.6824465
0,41.5000236,126.544992
0,41.60001573,124.4569195
0,41.70000785,122.4168814
0,41.80017327,120.4201603
0,41.90016539,118.4724041
0,42.00015751,116.5688998
0,42.10014964,114.7084692
0,42.20014176,112.8899716
0,42.30013388,111.1123035
0,42.40012601,109.3743963
0,42.50011813,107.675215
0,42.60011025,106.0137575
0,42.70010237,104.3890529
0,42.8000945,102.8001601
0,42.90008662,101.2461673
0,43.00007874,99.72619052
0,43.10007087,98.23937246
0,43.20006299,96.78488185
0,43.30005511,95.36191231
0,43.40004723,93.96968145
0,43.50003936,92.60743008
0,43.60003148,91.2744213
0,43.7000236,89.96993979
0,43.80001573,88.69329098
0,43.90000785,87.44380037
0,44.00017327,86.21871589
0,44.10016539,85.02163922
0,44.20015751,83.84980971
0,44.30014964,82.7026264
0,44.40014176,81.5795052
0,44.50013388,80.4798783
0,44.600126,79.40319362
0,44.70011813,78.3489143
0,44.80011025,77.31651819
0,44.90010237,76.30549735
0,45.0000945,75.31535765
0,45.10008662,74.34561823
0,45.20007874,73.39581117
0,45.30007086,72.46548101
0,45.40006299,71.55418437
0,45.50005511,70.66148959
0,45.60004723,69.78697632
0,45.70003936,68.93023523
0,45.80003148,68.09086761
0,45.9000236,67.26848506
0,46.00001572,66.46270919
0,46.10000785,65.67317131
0,46.20017327,64.89818484
0,46.30016539,64.14008074
0,46.40015751,63.39716321
0,46.50014963,62.6690995
0,46.60014176,61.9555652
0,46.70013388,61.25624396
0,46.800126,60.57082729
0,46.90011813,59.89901431
0,47.00011025,59.24051153
0,47.10010237,58.59503265
0,47.20009449,57.96229834
0,47.30008662,57.34203604
0,47.40007874,56.73397979
0,47.50007086,56.13787001
0,47.60006299,55.55345334
0,47.70005511,54.98048249
0,47.80004723,54.41871602
0,47.90003935,53.86791822
0,48.00003148,53.32785892
0,48.1000236,52.79831337
0,48.20001572,52.27906207
0,48.30000784,51.76989065
0,48.40017326,51.2697328
0,48.50016539,50.78011432
0,48.60015751,50.29996156
0,48.70014963,49.82907926
0,48.80014176,49.36727665
0,48.90013388,48.91436728
0,49.000126,48.47016896
0,49.10011812,48.03450361
0,49.20011025,47.60719719
0,49.30010237,47.18807953
0,49.40009449,46.77698432
0,49.50008662,46.37374894
0,49.60007874,45.9782144
0,49.70007086,45.59022522
0,49.80006298,45.20962938
0,49.90005511,44.83627821
0,50.00004723,44.4700263
0,50.10003935,44.11073143
0,50.20003148,43.75825449
0,50.3000236,43.41245939
0,50.40001572,43.07321301
0,50.50000784,42.74038511
0,50.60017326,42.41328772
0,50.70016539,42.0929278
0,50.80015751,41.77861202
0,50.90014963,41.47022099
0,51.00014175,41.16763786
0,51.10013388,40.87074829
0,51.200126,40.57944034
0,51.30011812,40.29360447
0,51.40011025,40.01313343
0,51.50010237,39.73792224
0,51.60009449,39.46786814
0,51.70008661,39.20287051
0,51.80007874,38.94283083
0,51.90007086,38.68765265
0,52.00006298,38.43724152
0,52.10005511,38.19150497
0,52.20004723,37.95035241
0,52.30003935,37.71369515
0,52.40003147,37.48144633
0,52.5000236,37.25352086
0,52.60001572,37.02983542
0,52.70000784,36.81030838
0,52.80017326,36.59448989
0,52.90016538,36.38304829
0,53.00015751,36.17552995
0,53.10014963,35.97185971
0,53.20014175,35.77196392
0,53.30013388,35.57577044
0,53.400126,35.38320858
0,53.50011812,35.19420905
0,53.60011024,35.008704
0,53.70010237,34.82662691
0,53.80009449,34.6479126
0,53.90008661,34.4724972
0,54.00007874,34.30031811
0,54.10007086,34.13131399
0,54.20006298,33.9654247
0,54.3000551,33.80259132
0,54.40004723,33.64275608
0,54.50003935,33.48586237
0,54.60003147,33.33185468
0,54.70002359,33.18067861
0,54.80001572,33.03228082
0,54.90000784,32.88660905
0,55.00017326,32.7433665
0,55.10016538,32.60299848
0,55.20015751,32.46520563
0,55.30014963,32.32993963
0,55.40014175,32.19715313
0,55.50013387,32.0667997
0,55.600126,31.93883381
0,55.70011812,31.81321082
0,55.80011024,31.68988696
0,55.90010237,31.56881929
0,56.00009449,31.44996573
0,56.10008661,31.33328499
0,56.20007873,31.21873659
0,56.30007086,31.10628084
0,56.40006298,30.99587879
0,56.5000551,30.88749226
0,56.60004722,30.78108379
0,56.70003935,30.67661666
0,56.80003147,30.57405484
0,56.90002359,30.47336299
0,57.00001572,30.37450644
0,57.10000784,30.27745121
0,57.20017326,30.1820003
0,57.30016538,30.08845125
0,57.4001575,29.99660529
0,57.50014963,29.90643096
0,57.60014175,29.81789738
0,57.70013387,29.73097424
0,57.800126,29.64563183
0,57.90011812,29.561841
0,58.00011024,29.47957314
0,58.10010236,29.3988002
0,58.20009449,29.31949464
0,58.30008661,29.24162946
0,58.40007873,29.16517814
0,58.50007086,29.0901147
0,58.60006298,29.01641361
0,58.7000551,28.94404985
0,58.80004722,28.87299886
0,58.90003935,28.80323654
0,59.00003147,28.73473924
0,59.10002359,28.66748376
0,59.20001571,28.60144734
0,59.30000784,28.53660762
0,59.40017326,28.47283336
0,59.50016538,28.41032368
0,59.6001575,28.34894613
0,59.70014963,28.28867999
0,59.80014175,28.22950493
0,59.90013387,28.17140099
0,60.00012599,28.11434862
0,60.10011812,28.07897469
0,60.20011024,30.99137765
0,60.30010236,63.50886259
0,60.40009449,200.6550964
0,60.50008661,654.8162775
0,60.60007873,1729.891153
0,60.70007085,2152.995968
0,60.80006298,2344.496209
0,60.9000551,2181.413866
0,61.00004722,2038.214718
0,61.10003934,1911.445621
0,61.20003147,1795.860891
0,61.30002359,1692.37339
0,61.40001571,1551.133452
0,61.50000784,1456.063821
0,61.60017326,1384.434571
0,61.70016538,1332.535656
0,61.8001575,1290.414942
0,61.90014962,1254.642196
0,62.00014175,1223.423523
0,62.10013387,1195.592849
0,62.20012599,1170.360747
0,62.30011812,1147.15527
0,62.40011024,1125.511158
0,62.50010236,1104.922175
0,62.60009448,1084.379355
0,62.70008661,1063.216305
0,62.80007873,1041.662299
0,62.90007085,1020.096572
0,63.00006297,998.7952671
0,63.1000551,977.9267069
0,63.20004722,957.5842819
0,63.30003934,949.3397721
0,63.40003147,923.4253078
0,63.50002359,903.8228885
0,63.60001571,901.3658916
0,63.70000783,873.4133056
0,63.80017325,861.9022659
0,63.90016538,843.9703459
0,64.0001575,827.2991166
0,64.10014962,814.1662935
0,64.20014175,797.5320915
0,64.30013387,784.465805
0,64.40012599,770.0018477
0,64.50011811,756.0290193
0,64.60011024,743.3353941
0,64.70010236,729.8240397
0,64.80009448,717.2859114
0,64.9000866,705.0925328
0,65.00007873,693.1313182
0,65.10007085,681.5224709
0,65.20006297,670.2818835
0,65.3000551,659.4257038
0,65.40004722,649.0055339
0,65.50003934,639.0662225
0,65.60003146,629.4043822
0,65.70002359,619.4841029
0,65.80001571,609.1710244
0,65.90000783,598.6009192
0,66.00017325,587.9168512
0,66.10016538,577.2796833
0,66.2001575,566.7548894
0,66.30014962,556.3963466
0,66.40014174,546.23714
0,66.50013387,536.2963955
0,66.60012599,526.5839846
0,66.70011811,517.1036903
0,66.80011023,507.8553236
0,66.90010236,498.8361352
0,67.00009448,490.0417586
0,67.1000866,481.4668401
0,67.20007873,473.1054588
0,67.30007085,464.9514065
0,67.40006297,456.9983727
0,67.50005509,449.2400668
0,67.60004722,441.670296
0,67.70003934,434.2830152
0,67.80003146,427.0723571
0,67.90002359,420.0326486
0,68.00001571,413.1584187
0,68.10000783,406.4444008
0,68.20017325,399.8742949
0,68.30016537,393.4659617
0,68.4001575,387.2032268
0,68.50014962,381.081601
0,68.60014174,375.0967731
0,68.70013387,369.2446017
0,68.80012599,363.5211087
0,68.90011811,357.922471
0,69.00011023,352.445014
0,69.10010236,347.0852045
0,69.20009448,341.839644
0,69.3000866,336.7050627
0,69.40007872,331.6783132
0,69.50007085,326.7563649
0,69.60006297,321.936299
0,69.70005509,317.2153027
0,69.80004722,312.590665
0,69.90003934,308.0597717
0,70.00003146,303.6201015
0,70.10002358,299.2692212
0,70.20001571,295.0047826
0,70.30000783,290.8245183
0,70.40017325,286.7192054
0,70.50016537,282.7009304
0,70.6001575,278.7604755
0,70.70014962,274.895864
0,70.80014174,271.1051843
0,70.90013386,267.3865874
0,71.00012599,263.738284
0,71.10011811,260.1585425
0,71.20011023,256.6456864
0,71.30010235,253.1980921
0,71.40009448,249.814187
0,71.5000866,246.4924473
0,71.60007872,243.2313963
0,71.70007085,240.0296023
0,71.80006297,236.8856774
0,71.90005509,233.7982751
0,72.00004721,230.7660893
0,72.10003934,227.7878528
0,72.20003146,224.8623354
0,72.30002358,221.9883432
0,72.40001571,219.1647165
0,72.50000783,216.3903294
0,72.60017325,213.6594042
0,72.70016537,210.9803261
0,72.80015749,208.347296
0,72.90014962,205.75931
0,73.00014174,203.215392
0,73.10013386,200.7145927
0,73.20012598,198.255989
0,73.30011811,195.8386829
0,73.40011023,193.4618006
0,73.50010235,191.1244917
0,73.60009448,188.8259287
0,73.7000866,186.5653057
0,73.80007872,184.3418383
0,73.90007084,182.1547624
0,74.00006297,180.003334
0,74.10005509,177.8868281
0,74.20004721,175.8045383
0,74.30003934,173.7557764
0,74.40003146,171.7398714
0,74.50002358,169.7561695
0,74.6000157,167.8040329
0,74.70000783,165.8828399
0,74.80017325,163.9887331
0,74.90016537,162.1276742
0,75.00015749,160.2957831
0,75.10014961,158.4924968
0,75.20014174,156.7172661
0,75.30013386,154.9695546
0,75.40012598,153.2488392
0,75.50011811,151.5546088
0,75.60011023,149.8863645
0,75.70010235,148.2436193
0,75.80009447,146.6258974
0,75.9000866,145.0327341
0,76.00007872,143.4636754
0,76.10007084,141.9182776
0,76.20006297,140.3961076
0,76.30005509,138.8967416
0,76.40004721,137.4197657
0,76.50003933,135.9647752
0,76.60003146,134.5313746
0,76.70002358,133.119177
0,76.8000157,131.7278042
0,76.90000783,130.3568863
0,77.00017325,129.0037376
0,77.10016537,127.6726859
0,77.20015749,126.3610267
0,77.30014961,125.0684211
0,77.40014174,123.7945377
0,77.50013386,122.5390523
0,77.60012598,121.3016474
0,77.7001181,120.0820121
0,77.80011023,118.8798425
0,77.90010235,117.6948406
0,78.00009447,116.5267149
0,78.1000866,115.37518
0,78.20007872,114.2399561
0,78.30007084,113.1207696
0,78.40006296,112.0173521
0,78.50005509,110.9294409
0,78.60004721,109.8567786
0,78.70003933,108.799113
0,78.80003146,107.756197
0,78.90002358,106.7277884
0,79.0000157,105.7136498
0,79.10000782,104.7135486
0,79.20017324,103.7255594
0,79.30016537,102.752877
0,79.40015749,101.7935609
0,79.50014961,100.8473963
0,79.60014173,99.91417256
0,79.70013386,98.99368308
0,79.80012598,98.08572524
0,79.9001181,97.19010032
0,80.00011023,96.30661341
0,80.10010235,95.4350733
0,80.20009447,94.57529241
0,80.30008659,93.72708672
0,80.40007872,92.89027565
0,80.50007084,92.06468202
0,80.60006296,91.25013195
0,80.70005509,90.4464548
0,80.80004721,89.6534831
0,80.90003933,88.87105243
0,81.00003145,88.09900145
0,81.10002358,87.33717173
0,81.2000157,86.58540774
0,81.30000782,85.84355678
0,81.40017324,85.11020853
0,81.50016536,84.38775307
0,81.60015749,83.67476864
0,81.70014961,82.97111324
0,81.80014173,82.27664741
0,81.90013386,81.59123415
0,82.00012598,80.91473892
0,82.1001181,80.24702952
0,82.20011022,79.58797608
0,82.30010235,78.93745102
0,82.40009447,78.29532897
0,82.50008659,77.66148675
0,82.60007872,77.0358033
0,82.70007084,76.41815967
0,82.80006296,75.80843893
0,82.90005508,75.20652619
0,83.00004721,74.61230849
0,83.10003933,74.02567481
0,83.20003145,73.44651601
0,83.30002358,72.8747248
0,83.4000157,72.31019569
0,83.50000782,71.75282497
0,83.60017324,71.20156298
0,83.70016536,70.65821679
0,83.80015749,70.12172796
0,83.90014961,69.59199953
0,84.00014173,69.06893612
0,84.10013385,68.55244395
0,84.20012598,68.04243075
0,84.3001181,67.53880579
0,84.40011022,67.0414798
0,84.50010235,66.55036496
0,84.60009447,66.06537489
0,84.70008659,65.58642459
0,84.80007871,65.11343043
0,84.90007084,64.64631015
0,85.00006296,64.18498277
0,85.10005508,63.72936863
0,85.20004721,63.27938933
0,85.30003933,62.8349677
0,85.40003145,62.39602781
0,85.50002357,61.96249492
0,85.6000157,61.53429548
0,85.70000782,61.11135706
0,85.80017324,60.69288885
0,85.90016536,60.28026859
0,86.00015748,59.87269871
0,86.10014961,59.47011123
0,86.20014173,59.07243918
0,86.30013385,58.67961665
0,86.40012598,58.29157874
0,86.5001181,57.90826154
0,86.60011022,57.5296021
0,86.70010234,57.15553846
0,86.80009447,56.78600959
0,86.90008659,56.42095537
0,87.00007871,56.06031661
0,87.10007084,55.70403501
0,87.20006296,55.35205313
0,87.30005508,55.00431441
0,87.4000472,54.66076313
0,87.50003933,54.3213444
0,87.60003145,53.98600415
0,87.70002357,53.6546891
0,87.8000157,53.32734678
0,87.90000782,53.00392548
0,88.00017324,52.68382376
0,88.10016536,52.36809899
0,88.20015748,52.05614455
0,88.30014961,51.74791171
0,88.40014173,51.44335244
0,88.50013385,51.14241942
0,88.60012597,50.845066
0,88.7001181,50.55124622
0,88.80011022,50.26091478
0,88.90010234,49.97402704
0,89.00009447,49.69053898
0,89.10008659,49.41040723
0,89.20007871,49.13358903
0,89.30007083,48.86004225
0,89.40006296,48.58972533
0,89.50005508,48.32259732
0,89.6000472,48.05861785
0,89.70003933,47.79774711
0,89.80003145,47.53994586
0,89.90002357,47.28517542
0,90.00001569,47.03339763
0,90.10000782,46.78457846
0,90.20017324,46.55017053
0,90.30016536,46.79902211
0,90.40015748,51.13565471
0,90.5001496,75.41965334
0,90.60014173,203.2060488
0,90.70013385,648.4631912
0,90.80012597,1442.670998
0,90.9001181,1585.640726
0,91.00011022,1494.031475
0,91.10010234,1416.986238
0,91.20009446,1358.625076
0,91.30008659,1311.763826
0,91.40007871,1273.045461
0,91.50007083,1239.898333
0,91.60006296,1210.828769
0,91.70005508,1184.881143
0,91.8000472,1161.398847
0,91.90003932,1139.910584
0,92.00003145,1120.065972
0,92.10002357,1101.595877
0,92.20001569,1084.288017
0,92.30000782,1067.970678
0,92.40017323,1052.473369
0,92.50016536,1037.719863
0,92.60015748,1023.545646
0,92.7001496,1009.72426
0,92.80014173,995.9781861
0,92.90013385,982.175975
0,93.00012597,968.3208831
0,93.10011809,954.4704077
0,93.20011022,949.4744406
0,93.30010234,931.4178671
0,93.40009446,916.902225
0,93.50008659,903.6709723
0,93.60007871,902.885017
0,93.70007083,883.7603052
0,93.80006295,868.3614474
0,93.90005508,861.8419603
0,94.0000472,850.1049615
0,94.10003932,834.4496896
0,94.20003145,825.608165
0,94.30002357,815.8461984
0,94.40001569,801.4034115
0,94.50000781,793.34059
0,94.60017323,782.5127536
0,94.70016536,770.2142295
0,94.80015748,762.5160962
0,94.9001496,750.924115
0,95.00014172,741.6875306
0,95.10013385,732.1819807
0,95.20012597,722.2763954
0,95.30011809,713.5959699
0,95.40011022,704.061281
0,95.50010234,695.5436749
0,95.60009446,686.5803883
0,95.70008658,678.182428
0,95.80007871,669.7380535
0,95.90007083,661.5197333
0,96.00006295,653.4822621
0,96.10005508,645.5547328
0,96.2000472,637.8102378
0,96.30003932,630.2175454
0,96.40003144,622.7746047
0,96.50002357,615.4872626
0,96.60001569,608.3585342
0,96.70000781,601.3969618
0,96.80017323,594.6051223
0,96.90016535,588.0202772
0,97.00015748,581.6336414
0,97.1001496,575.3866014
0,97.20014172,569.1492061
0,97.30013385,562.8303754
0,97.40012597,556.4062811
0,97.50011809,549.8924135
0,97.60011021,543.3189939
0,97.70010234,536.7182309
0,97.80009446,530.1190806
0,97.90008658,523.5456646
0,98.00007871,517.0172535
0,98.10007083,510.5488297
0,98.20006295,504.1517932
0,98.30005507,497.8346384
0,98.4000472,491.6035409
0,98.50003932,485.4628436
0,98.60003144,479.4154501
0,98.70002357,473.4631385
0,98.80001569,467.6068108
0,98.90000781,461.8466899
0,99.00017323,456.1727409
0,99.10016535,450.6038931
0,99.20015748,445.1292391
0,99.3001496,439.7475415
0,99.40014172,434.4573942
0,99.50013384,429.2572681
0,99.60012597,424.145549
0,99.70011809,419.120566
0,99.80011021,414.1806142
0,99.90010234,409.3239726
0,100.0000945,404.5489176
0,100.1000866,399.8537337
0,100.2000787,395.2367216
0,100.3000708,390.6962044
0,100.4000629,386.2305323
0,100.5000551,381.8380859
0,100.6000472,377.5172786
0,100.7000393,373.2665582
0,100.8000314,369.0844083
0,100.9000236,364.9693485
0,101.0000157,360.9199347
0,101.1000078,356.9347591
0,101.2001732,353.0057059
0,101.3001654,349.1450323
0,101.4001575,345.3445851
0,101.5001496,341.6030971
0,101.6001417,337.9193345
0,101.7001338,334.2920963
0,101.800126,330.7202132
0,101.9001181,327.2025467
0,102.0001102,323.7379885
0,102.1001023,320.3254594
0,102.2000945,316.9639088
0,102.3000866,313.6523133
0,102.4000787,310.3896764
0,102.5000708,307.1750271
0,102.6000629,304.0074199
0,102.7000551,300.8859333
0,102.8000472,297.8096695
0,102.9000393,294.7777533
0,103.0000314,291.7893318
0,103.1000236,288.8435734
0,103.2000157,285.9396673
0,103.3000078,283.0768229
0,103.4001732,280.2494116
0,103.5001653,277.4664637
0,103.6001575,274.7223187
0,103.7001496,272.0162604
0,103.8001417,269.34759
0,103.9001338,266.7156252
0,104.000126,264.1197
0,104.1001181,261.5591642
0,104.2001102,259.0333828
0,104.3001023,256.5417355
0,104.4000945,254.0836167
0,104.5000866,251.6584344
0,104.6000787,249.2656104
0,104.7000708,246.9045797
0,104.8000629,244.57479
0,104.9000551,242.2757013
0,105.0000472,240.006786
0,105.1000393,237.7675281
0,105.2000314,235.5574228
0,105.3000236,233.3759768
0,105.4000157,231.2227073
0,105.5000078,229.0971421
0,105.6001732,226.995206
0,105.7001653,224.9237195
0,105.8001575,222.8785801
0,105.9001496,220.8593548
0,106.0001417,218.86562
0,106.1001338,216.8969605
0,106.200126,214.9529704
0,106.3001181,213.0332518
0,106.4001102,211.1374153
0,106.5001023,209.2650792
0,106.6000945,207.4158701
0,106.7000866,205.5894217
0,106.8000787,203.7853755
0,106.9000708,202.00338
0,107.0000629,200.243091
0,107.1000551,198.5041709
0,107.2000472,196.786289
0,107.3000393,195.0891211
0,107.4000314,193.4123492
0,107.5000236,191.7556618
0,107.6000157,190.1187533
0,107.7000078,188.5013241
0,107.8001732,186.9003268
0,107.9001653,185.3210127
0,108.0001575,183.7603125
0,108.1001496,182.217949
0,108.2001417,180.6936501
0,108.3001338,179.1871488
0,108.400126,177.6981832
0,108.5001181,176.2264963
0,108.6001102,174.7718356
0,108.7001023,173.3339537
0,108.8000945,171.9126075
0,108.9000866,170.5075583
0,109.0000787,169.1185719
0,109.1000708,167.7454183
0,109.2000629,166.3878717
0,109.3000551,165.0457103
0,109.4000472,163.7187163
0,109.5000393,162.4066758
0,109.6000314,161.1093787
0,109.7000236,159.8266185
0,109.8000157,158.5581927
0,109.9000078,157.3039019
0,110.0001732,156.0614127
0,110.1001653,154.8348319
0,110.2001575,153.6218088
0,110.3001496,152.4221578
0,110.4001417,151.2356962
0,110.5001338,150.0622448
0,110.600126,148.9016271
0,110.7001181,147.7536698
0,110.8001102,146.6182026
0,110.9001023,145.4950578
0,111.0000945,144.3840707
0,111.1000866,143.2850794
0,111.2000787,142.1979246
0,111.3000708,141.1224496
0,111.4000629,140.0585003
0,111.5000551,139.0059253
0,111.6000472,137.9645756
0,111.7000393,136.9343044
0,111.8000314,135.9149676
0,111.9000236,134.9064233
0,112.0000157,133.9085319
0,112.1000078,132.9211561
0,112.2001732,131.9424764
0,112.3001653,130.975746
0,112.4001575,130.019132
0,112.5001496,129.0725055
0,112.6001417,128.1357397
0,112.7001338,127.2087099
0,112.800126,126.2912932
0,112.9001181,125.3833688
0,113.0001102,124.4848177
0,113.1001023,123.5955226
0,113.2000944,122.7153683
0,113.3000866,121.8442411
0,113.4000787,120.9820291
0,113.5000708,120.1286224
0,113.6000629,119.2839124
0,113.7000551,118.4477922
0,113.8000472,117.6201568
0,113.9000393,116.8009026
0,114.0000314,115.9899274
0,114.1000236,115.1871307
0,114.2000157,114.3924137
0,114.3000078,113.6056786
0,114.4001732,112.8254864
0,114.5001653,112.0544419
0,114.6001575,111.2910953
0,114.7001496,110.5353545
0,114.8001417,109.7871291
0,114.9001338,109.0463299
0,115.000126,108.3128688
0,115.1001181,107.5866592
0,115.2001102,106.8676157
0,115.3001023,106.1556541
0,115.4000944,105.4506914
0,115.5000866,104.752646
0,115.6000787,104.0614371
0,115.7000708,103.3769852
0,115.8000629,102.6992121
0,115.9000551,102.0280405
0,116.0000472,101.3633942
0,116.1000393,100.7051983
0,116.2000314,100.0533786
0,116.3000236,99.4078621
0,116.4000157,98.76857694
0,116.5000078,98.13545209
0,116.6001732,97.50733611
0,116.7001653,96.88633326
0,116.8001575,96.27128353
0,116.9001496,95.66211976
0,117.0001417,95.05877573
0,117.1001338,94.46118613
0,117.200126,93.86928653
0,117.3001181,93.28301336
0,117.4001102,92.70230394
0,117.5001023,92.1270964
0,117.6000944,91.55732973
0,117.7000866,90.99294373
0,117.8000787,90.43387899
0,117.9000708,89.88007691
0,118.0000629,89.33147967
0,118.1000551,88.7880302
0,118.2000472,88.24967219
0,118.3000393,87.71635009
0,118.4000314,87.18800905
0,118.5000236,86.66459496
0,118.6000157,86.14605442
0,118.7000078,85.63233471
